u,v,key,osmid,highway,name,oneway,reversed,length,lanes,bridge,maxspeed,tunnel,service,access,width,geometry
444232551,11834823140,0,1274605993,service,Ngõ 97 Phạm Ngọc Thạch,False,False,5.682214349557961,,,,,alley,,,"LINESTRING (105.833654 21.0063287, 105.8336048 21.0063511)"
444232551,11834823141,0,1274605993,service,Ngõ 97 Phạm Ngọc Thạch,False,True,6.686383272701855,,,,,alley,,,"LINESTRING (105.833654 21.0063287, 105.8337184 21.0063299)"
444232552,12460426421,0,1274605993,service,Ngõ 97 Phạm Ngọc Thạch,False,False,31.675629349361657,,,,,alley,,,"LINESTRING (105.8334 21.0065128, 105.8331715 21.006324)"
444232552,11834823140,0,1274605993,service,Ngõ 97 Phạm Ngọc Thạch,False,True,27.843243545759393,,,,,alley,,,"LINESTRING (105.8334 21.0065128, 105.8336048 21.0063511)"
444232553,11834823144,0,37862472,service,Ngõ 97 Phố Phạm Ngọc Thạch,False,False,23.35119648310305,,,,,alley,,,"LINESTRING (105.8343504 21.0065074, 105.8342032 21.0066662)"
444232553,11984863811,0,37862472,service,Ngõ 97 Phố Phạm Ngọc Thạch,False,True,0.5032621604299604,,,,,alley,,,"LINESTRING (105.8343504 21.0065074, 105.8343536 21.006504)"
444232553,1905157884,0,180082715,path,,False,False,33.579855263219955,,,,,,,,"LINESTRING (105.8343504 21.0065074, 105.8340488 21.0063982)"
444232554,444232548,0,37862473,service,Ngách 97/63 Phạm Ngọc Thạch,False,False,26.881233817133975,,,,,alley,,,"LINESTRING (105.8340624 21.0068728, 105.8342326 21.0066906)"
444232554,11984863806,0,37862473,service,Ngách 97/63 Phạm Ngọc Thạch,False,True,2.4725725067707223,,,,,alley,,,"LINESTRING (105.8340624 21.0068728, 105.8340676 21.0068945)"
444232554,444232555,0,37862474,service,Ngách 97/63 Phạm Ngọc Thạch,False,True,63.47070777775034,,,,,alley,,,"LINESTRING (105.8340624 21.0068728, 105.8335969 21.0065027)"
444232555,444232554,0,37862474,service,Ngách 97/63 Phạm Ngọc Thạch,False,False,63.47070777775034,,,,,alley,,,"LINESTRING (105.8335969 21.0065027, 105.8340624 21.0068728)"
444232557,11984863804,0,37862475,service,,False,False,8.56882023030932,,,,,alley,,,"LINESTRING (105.8340084 21.006993, 105.8340602 21.006933)"
444232557,11984863805,0,37862475,service,,False,True,1.5458943509036294,,,,,alley,,,"LINESTRING (105.8340084 21.006993, 105.8340161 21.0070049)"
444232558,11984863806,0,37862473,service,Ngách 97/63 Phạm Ngọc Thạch,False,False,2.6580692809586943,,,,,alley,,,"LINESTRING (105.8340681 21.0069184, 105.8340676 21.0068945)"
444232558,11984863804,0,37862475,service,,False,True,1.8188123309938404,,,,,alley,,,"LINESTRING (105.8340681 21.0069184, 105.8340602 21.006933)"
444232559,8274491089,0,37862476,service,Ngõ 8 Phố Lương Định Của,False,False,5.494215647606166,,,,,alley,,,"LINESTRING (105.8344419 21.007695, 105.8344013 21.0076633)"
444232559,1905157907,0,711031662,tertiary,Phố Lương Định Của,False,False,1.7173781531550447,,,,,,,,"LINESTRING (105.8344419 21.007695, 105.8344311 21.0077067)"
444232559,6684388981,0,711031662,tertiary,Phố Lương Định Của,False,True,28.292406565570893,,,,,,,,"LINESTRING (105.8344419 21.007695, 105.8346205 21.0075028)"
444232560,11984863805,0,37862476,service,Ngõ 8 Phố Lương Định Của,False,False,27.570782530718592,,,,,alley,,,"LINESTRING (105.8338348 21.0071861, 105.8340161 21.0070049)"
444232560,8274491089,0,37862476,service,Ngõ 8 Phố Lương Định Của,False,True,79.20642008753329,,,,,alley,,,"LINESTRING (105.8338348 21.0071861, 105.8344013 21.0076633)"
1314209678,8274491039,0,601448195,service,,False,False,5.151519850315823,,,,,,private,,"LINESTRING (105.8286267 21.0074656, 105.8286481 21.0075074)"
1314209678,2291055778,0,708581285,secondary,Phố Chùa Bộc,True,False,68.79769695744235,2,,,,,,,"LINESTRING (105.8286267 21.0074656, 105.8280274 21.0077298)"
1314209691,6658337384,0,708614256,secondary,Phố Chùa Bộc,True,False,25.080111111768716,3,,,,,,,"LINESTRING (105.8248463 21.0091472, 105.8246237 21.0092349)"
1314209691,11917153987,0,1210949543,primary_link,,True,False,23.20896651078537,,,,,,,,"LINESTRING (105.8248463 21.0091472, 105.8247896 21.0093491)"
1314209698,1884765802,0,686156627,secondary,Phố Phạm Ngọc Thạch,True,False,17.55633819132266,2,,,,,,,"LINESTRING (105.8311553 21.0063287, 105.8311035 21.0061784)"
1314209698,6658473478,0,1186000755,secondary,Phố Chùa Bộc,True,False,14.546539191346854,2,,,,,,,"LINESTRING (105.8311553 21.0063287, 105.8310305 21.0063882)"
1314209711,6658337380,0,708576347,secondary,Phố Chùa Bộc,True,False,7.19134058695845,2,,,,,,,"LINESTRING (105.8272568 21.0080615, 105.8271943 21.0080894)"
1314209712,11403532575,0,164211258,secondary,Phố Chùa Bộc,True,False,35.95560560213238,1,,,,,,,"LINESTRING (105.8306082 21.0065914, 105.8302978 21.0067349)"
1314209712,8274491043,0,601448189,service,,False,False,5.294139776304969,,,,,,,,"LINESTRING (105.8306082 21.0065914, 105.8306314 21.0066338)"
1494031788,1494031790,0,593647269,residential,Ngõ 34 Phương Mai,False,False,27.92804795995044,2,,,,,,,"LINESTRING (105.8375751 21.0062207, 105.8375874 21.0064716)"
1494031788,2294884806,0,593647269,residential,Ngõ 34 Phương Mai,False,True,26.21105590329496,2,,,,,,,"LINESTRING (105.8375751 21.0062207, 105.8375505 21.0059861)"
1494031788,9439560294,0,601455471,service,,False,True,37.86180656880148,,,,,alley,,,"LINESTRING (105.8375751 21.0062207, 105.837937 21.0061783)"
1494031790,1494031788,0,593647269,residential,Ngõ 34 Phương Mai,False,True,27.92804795995044,2,,,,,,,"LINESTRING (105.8375874 21.0064716, 105.8375751 21.0062207)"
1494031790,1905157892,0,675260242,residential,Ngõ 38 Phương Mai,False,False,42.614540343799305,2,,,,,,,"LINESTRING (105.8375874 21.0064716, 105.8371803 21.006521)"
1494031790,1497969881,0,1290403396,service,Ngõ 38 Phương Mai,False,True,39.5589838031075,,,,,alley,,,"LINESTRING (105.8375874 21.0064716, 105.8379659 21.0064302)"
1494034246,5686502529,0,597126913,steps,,False,True,9.731363923043522,,,,,,,,"LINESTRING (105.8411606 21.0016749, 105.8411588 21.0017624)"
1494034283,8274491105,0,136161118,service,,False,False,73.88530015423724,,,,,alley,,,"LINESTRING (105.835249 21.0079136, 105.8347184 21.0074707)"
1494034283,9439560234,0,136161118,service,,False,True,4.048373177542772,,,,,alley,,,"LINESTRING (105.835249 21.0079136, 105.835288 21.0079135)"
1494035414,1758644523,0,758646985,service,,False,True,89.30461578589377,,,,,alley,,,"LINESTRING (105.8267871 21.0046693, 105.8260116 21.005017)"
1494035416,11521201047,0,675260244,service,,False,False,7.768209814091241,,,,,,,,"LINESTRING (105.8255933 21.0052113, 105.8256288 21.0052728)"
1494035416,1758644523,0,1204912791,residential,Phố Khương Thượng,False,False,48.500094350626355,,,,,,,,"LINESTRING (105.8255933 21.0052113, 105.8260116 21.005017)"
1494035416,5683715153,0,1204912791,residential,Phố Khương Thượng,False,True,14.079894451888721,,,,,,,,"LINESTRING (105.8255933 21.0052113, 105.8254724 21.0052687)"
1494035420,5683715164,0,1204912791,residential,Phố Khương Thượng,False,False,106.03966736667228,,,,,,,,"LINESTRING (105.8235974 21.0061365, 105.8245142 21.0057159)"
1494035420,1494035422,0,1204912791,residential,Phố Khương Thượng,False,True,22.964596800673505,,,,,,,,"LINESTRING (105.8235974 21.0061365, 105.8234419 21.0062834)"
1494035422,1494035420,0,1204912791,residential,Phố Khương Thượng,False,False,22.964596800673505,,,,,,,,"LINESTRING (105.8234419 21.0062834, 105.8235974 21.0061365)"
1494035422,7887543816,0,1204912791,residential,Phố Khương Thượng,False,True,42.88147747347229,,,,,,,,"LINESTRING (105.8234419 21.0062834, 105.8232285 21.0066136)"
1494035423,5721795696,0,136161250,service,,False,False,78.95345645053872,,,,,,,,"LINESTRING (105.8261513 21.0063568, 105.8268124 21.0060057)"
1494035423,8043743667,0,570592211,service,,False,True,53.18693703634269,,,,,,,,"LINESTRING (105.8261513 21.0063568, 105.8263667 21.0067908)"
1494035423,7404653598,0,675260244,service,,False,True,62.9928128020312,,,,,,,,"LINESTRING (105.8261513 21.0063568, 105.8259125 21.005836)"
1494035423,5716421328,0,895545694,service,,False,True,53.10774286387329,,,,,,,,"LINESTRING (105.8261513 21.0063568, 105.825695 21.0065728)"
1494035427,5716408809,0,684766065,primary,Phố Tây Sơn,True,False,133.30717198070198,4,,,,,,,"LINESTRING (105.8231971 21.0067615, 105.8237318 21.0078515)"
1494035427,7887543816,0,1204912791,residential,Phố Khương Thượng,False,False,16.765648156258855,,,,,,,,"LINESTRING (105.8231971 21.0067615, 105.8232285 21.0066136)"
1494041345,1494041346,0,709673459,primary,Đường Trường Chinh,True,False,42.27592349001543,3,,,,,,,"LINESTRING (105.8209319 21.0030372, 105.8205363 21.0031275)"
1494041345,6677895176,0,1233979452,primary,Đường Trường Chinh,True,False,23.90583831725286,3,,,,,,,"LINESTRING (105.8209319 21.0030372, 105.8207341 21.0031473)"
1494041346,11451532705,0,709673462,primary,Đường Trường Chinh,True,False,17.999310834188293,3,,,,,,,"LINESTRING (105.8205363 21.0031275, 105.8203673 21.0031637)"
1494041348,9624461964,0,596710683,primary_link,,True,False,6.337254465959736,1,,,,,,,"LINESTRING (105.8207108 21.0031869, 105.8206948 21.0032419)"
1494041350,1494041352,0,596710683,primary_link,,True,False,10.637321005801518,1,,,,,,,"LINESTRING (105.8207165 21.0033001, 105.8207826 21.0033732)"
1494041352,3375847719,0,136161770,primary,Phố Tây Sơn,True,False,18.731513462107568,4,,,,,,,"LINESTRING (105.8207826 21.0033732, 105.8209171 21.0034855)"
1494041360,1494041361,0,136161770,primary,Phố Tây Sơn,True,False,34.492562202280105,4,,,,,,,"LINESTRING (105.8212909 21.0037795, 105.8215448 21.0039796)"
1494041361,1494041363,0,136161770,primary,Phố Tây Sơn,True,False,37.1904759074735,4,,,,,,,"LINESTRING (105.8215448 21.0039796, 105.8218166 21.0041975)"
1494041361,13015491630,0,1279283120,service,Ngõ 317 Phố Tây Sơn,False,False,10.6259828966871,,,,,alley,,,"LINESTRING (105.8215448 21.0039796, 105.8216212 21.003916)"
1494041363,1494041364,0,136161770,primary,Phố Tây Sơn,True,False,15.472757374693915,4,,,,,,,"LINESTRING (105.8218166 21.0041975, 105.8219245 21.0042935)"
1494041364,11271416859,0,136161770,primary,Phố Tây Sơn,True,False,18.121847542423566,4,,,,,,,"LINESTRING (105.8219245 21.0042935, 105.8220448 21.0044116)"
1494041367,8173724031,0,136161770,primary,Phố Tây Sơn,True,False,10.40979655204998,4,,,,,,,"LINESTRING (105.8220767 21.0044497, 105.8221384 21.0045235)"
1494041367,7920618645,0,1216451391,service,,False,False,7.349343175607348,,,,,,,,"LINESTRING (105.8220767 21.0044497, 105.8221344 21.0044114)"
1494041372,1494041374,0,136161770,primary,Phố Tây Sơn,True,False,14.953717912597114,4,,,,,,,"LINESTRING (105.8222675 21.0047302, 105.8223217 21.0048548)"
1494041374,5683715139,0,708658353,primary,Phố Tây Sơn,True,False,8.920930679520904,4,,,,,,,"LINESTRING (105.8223217 21.0048548, 105.8223585 21.0049273)"
1495020912,6688503842,0,1333363797,primary,Phố Tây Sơn,True,False,27.755423290846398,2,,,,,,,"LINESTRING (105.8244986 21.0092908, 105.8246137 21.0095161)"
1495022752,12353733522,0,711379743,primary,Đường Giải Phóng,True,False,9.576147442413896,4,,60,,,,,"LINESTRING (105.8413254 21.007045, 105.8413234 21.0069589)"
1495022753,1495022752,0,136258914,primary_link,,True,False,21.77995394718209,2,,,,,,,"LINESTRING (105.8411998 21.0072019, 105.8413254 21.007045)"
1495022754,5718888807,0,136258914,primary_link,,True,False,16.00679141689069,2,,,,,,,"LINESTRING (105.841021 21.0073795, 105.8411266 21.0072746)"
1495022756,2499827549,0,136258914,primary_link,,True,False,27.14571173622975,2,,,,,,,"LINESTRING (105.8407052 21.0076693, 105.8408993 21.0075057)"
1495022756,1497961282,0,947077276,primary,Phố Xã Đàn,True,False,35.47660405191936,2,,,,,,,"LINESTRING (105.8407052 21.0076693, 105.8410389 21.0076004)"
1495022976,1495022977,0,11707208,tertiary,Ngõ 120 Đường Trường Chinh,False,False,33.53950036412609,,,,,,,,"LINESTRING (105.8358265 20.9994782, 105.8356572 20.9997351)"
1495022976,10130548110,0,11707208,tertiary,Ngõ 120 Đường Trường Chinh,False,True,27.20738537753265,,,,,,,,"LINESTRING (105.8358265 20.9994782, 105.8359619 20.9992687)"
1495022977,1495022978,0,11707208,tertiary,Ngõ 120 Đường Trường Chinh,False,False,29.229832722159305,,,,,,,,"LINESTRING (105.8356572 20.9997351, 105.8355199 20.9999646)"
1495022977,1495022976,0,11707208,tertiary,Ngõ 120 Đường Trường Chinh,False,True,33.53950036412609,,,,,,,,"LINESTRING (105.8356572 20.9997351, 105.8358265 20.9994782)"
1495022978,1495022979,0,11707208,tertiary,Ngõ 120 Đường Trường Chinh,False,False,34.71512807547638,,,,,,,,"LINESTRING (105.8355199 20.9999646, 105.8353638 21.0002407)"
1495022978,1495022977,0,11707208,tertiary,Ngõ 120 Đường Trường Chinh,False,True,29.229832722159305,,,,,,,,"LINESTRING (105.8355199 20.9999646, 105.8356572 20.9997351)"
1495022979,1495022981,0,11707208,tertiary,Ngõ 120 Đường Trường Chinh,False,False,54.473136229625275,,,,,,,,"LINESTRING (105.8353638 21.0002407, 105.8351564 21.0006907)"
1495022979,1495022978,0,11707208,tertiary,Ngõ 120 Đường Trường Chinh,False,True,34.71512807547638,,,,,,,,"LINESTRING (105.8353638 21.0002407, 105.8355199 20.9999646)"
1495022981,1495022983,0,11707208,tertiary,Ngõ 120 Đường Trường Chinh,False,False,56.003264845626084,,,,,,,,"LINESTRING (105.8351564 21.0006907, 105.8348897 21.0011285)"
1495022981,1495022979,0,11707208,tertiary,Ngõ 120 Đường Trường Chinh,False,True,54.473136229625275,,,,,,,,"LINESTRING (105.8351564 21.0006907, 105.8353638 21.0002407)"
1495022983,1495022984,0,11707208,tertiary,Ngõ 120 Đường Trường Chinh,False,False,15.323147831173687,,,,,,,,"LINESTRING (105.8348897 21.0011285, 105.834804 21.0012407)"
1495022983,1495022981,0,11707208,tertiary,Ngõ 120 Đường Trường Chinh,False,True,56.003264845626084,,,,,,,,"LINESTRING (105.8348897 21.0011285, 105.8351564 21.0006907)"
1495022984,1495022983,0,11707208,tertiary,Ngõ 120 Đường Trường Chinh,False,True,15.323147831173687,,,,,,,,"LINESTRING (105.834804 21.0012407, 105.8348897 21.0011285)"
1495022984,5686449801,0,597119953,residential,Ngõ 120 Trường Chinh,False,True,7.54671269686827,,,,,,,,"LINESTRING (105.834804 21.0012407, 105.8347348 21.0012199)"
1495022984,4707733253,0,1276658084,tertiary,Ngõ 120 Đường Trường Chinh,False,False,33.27790278796373,1,,40,,,,,"LINESTRING (105.834804 21.0012407, 105.8346135 21.0014814)"
1495022984,1495022987,0,1416901380,residential,Ngõ 120 Đường Trường Chinh,False,False,36.71920867526747,,,,,,,,"LINESTRING (105.834804 21.0012407, 105.8351508 21.0013057)"
1495022987,12293006514,0,1416901380,residential,Ngõ 120 Đường Trường Chinh,False,False,49.9194645470855,,,,,,,,"LINESTRING (105.8351508 21.0013057, 105.8356195 21.0014061)"
1495022987,1495022984,0,1416901380,residential,Ngõ 120 Đường Trường Chinh,False,True,36.71920867526747,,,,,,,,"LINESTRING (105.8351508 21.0013057, 105.834804 21.0012407)"
1495022988,11852535237,0,597119937,service,Ngõ 36 Phố Lương Định Của,False,False,74.10661750622538,,,,,alley,,,"LINESTRING (105.8359904 21.0015057, 105.8360168 21.0008397)"
1495022988,104783040,0,1416901380,residential,Ngõ 120 Đường Trường Chinh,False,False,9.03275365428678,,,,,,,,"LINESTRING (105.8359904 21.0015057, 105.8360583 21.0015565)"
1495022988,12293006514,0,1416901380,residential,Ngõ 120 Đường Trường Chinh,False,True,40.06376880822933,,,,,,,,"LINESTRING (105.8359904 21.0015057, 105.8356195 21.0014061)"
1495022992,12016136766,0,136258948,tertiary,Phố Lương Định Của,False,True,6.935874999779947,,,,,,,,"LINESTRING (105.837473 21.0015257, 105.8374082 21.0015409)"
1495022992,11849709771,0,546999873,tertiary,Ngõ 102 Trường Chinh,False,False,10.82076191075459,,,,,,,,"LINESTRING (105.837473 21.0015257, 105.8375453 21.0014556)"
1495022993,1495022995,0,136258948,tertiary,Phố Lương Định Của,False,False,108.04416344366726,,,,,,,,"LINESTRING (105.8362421 21.0015498, 105.8372829 21.0015521)"
1495022993,104783040,0,136258948,tertiary,Phố Lương Định Của,False,True,19.09453683705268,,,,,,,,"LINESTRING (105.8362421 21.0015498, 105.8360583 21.0015565)"
1495022993,11852535245,0,597119936,service,,False,False,52.06900293246846,,,,,alley,,,"LINESTRING (105.8362421 21.0015498, 105.8362555 21.0010817)"
1495022995,12016136766,0,136258948,tertiary,Phố Lương Định Của,False,False,13.066686471944601,,,,,,,,"LINESTRING (105.8372829 21.0015521, 105.8374082 21.0015409)"
1495022995,1495022993,0,136258948,tertiary,Phố Lương Định Của,False,True,108.04416344366726,,,,,,,,"LINESTRING (105.8372829 21.0015521, 105.8362421 21.0015498)"
1495023318,10997015892,0,136258984,service,Ngõ 43 Phố Chùa Bộc,False,False,1.7807631231244543,,,,,,,,"LINESTRING (105.8286033 21.0047385, 105.8286005 21.0047227)"
1495023318,8277275888,0,136258984,service,Ngõ 43 Phố Chùa Bộc,False,True,87.64700418256285,,,,,,,,"LINESTRING (105.8286033 21.0047385, 105.8289856 21.0054413)"
1495023320,5721795693,0,675260211,service,,False,True,33.249392656193294,,,,,,,,"LINESTRING (105.8275868 21.0052119, 105.8278696 21.0050715)"
1495023320,8324426287,0,675260212,service,Ngõ 95 Phố Chùa Bộc,False,False,19.067862829432915,,,,,,,,"LINESTRING (105.8275868 21.0052119, 105.827506 21.0050579)"
1495023320,1904391877,0,675260212,service,Ngõ 95 Phố Chùa Bộc,False,True,41.71437979897153,,,,,,,,"LINESTRING (105.8275868 21.0052119, 105.8277666 21.0055474)"
1495023340,6658723755,0,1185723930,secondary,Phố Chùa Bộc,True,False,71.76584298439877,2,,,,,,,"LINESTRING (105.8295224 21.0070673, 105.8288975 21.0073434)"
1497544639,6688976442,0,838425496,primary,Phố Tây Sơn,True,False,49.59341565328064,2,,,,,,,"LINESTRING (105.8261096 21.0121079, 105.8263454 21.0124958)"
1497961282,6601173030,0,947077276,primary,Phố Xã Đàn,True,False,5.940628199356448,2,,,,,,,"LINESTRING (105.8410389 21.0076004, 105.8410955 21.0075925)"
1497961283,2499827551,0,29313247,tertiary,Phố Đào Duy Anh,False,True,23.4436327664699,2,,50,,,,,"LINESTRING (105.8402267 21.0078235, 105.8400025 21.0078489)"
1497961283,11187188352,0,962177671,primary,Phố Xã Đàn,True,False,7.925001358284601,2,,60,,,,,"LINESTRING (105.8402267 21.0078235, 105.8402977 21.0077973)"
1497961284,5718922736,0,29313247,tertiary,Phố Đào Duy Anh,False,False,32.16013517726981,2,,50,,,,,"LINESTRING (105.8391407 21.0079834, 105.8394448 21.0079281)"
1497961284,98025725,0,29313247,tertiary,Phố Đào Duy Anh,False,True,19.12993573822852,2,,50,,,,,"LINESTRING (105.8391407 21.0079834, 105.8389618 21.0080247)"
1497961290,5716457472,0,156006452,tertiary,Phố Đào Duy Anh,False,False,44.64129527496505,2,,50,,,,,"LINESTRING (105.8371762 21.0099262, 105.8368958 21.0102306)"
1497961290,8334960310,0,156006452,tertiary,Phố Đào Duy Anh,False,True,41.428997160166624,2,,50,,,,,"LINESTRING (105.8371762 21.0099262, 105.8374424 21.0096486)"
