id,u,v,length,name,geometry
710,299,298,18.02453600291105,Ngõ 34 Phố Phương Mai,"LINESTRING (105.8377317 21.0051048, 105.8377156 21.0052662)"
711,299,300,22.741336549177497,Ngõ 34 Phố Phương Mai,"LINESTRING (105.8377317 21.0051048, 105.8377418 21.0049005)"
712,300,299,22.741336549177497,Ngõ 34 Phố Phương Mai,"LINESTRING (105.8377418 21.0049005, 105.8377317 21.0051048)"
713,300,301,12.935853280253042,Ngõ 34 Phố Phương Mai,"LINESTRING (105.8377418 21.0049005, 105.8377288 21.0047848)"
714,301,300,12.935853280253042,Ngõ 34 Phố Phương Mai,"LINESTRING (105.8377288 21.0047848, 105.8377418 21.0049005)"
715,301,302,11.132602762748968,Ngõ 34 Phố Phương Mai,"LINESTRING (105.8377288 21.0047848, 105.837698 21.0046889)"
716,302,301,11.132602762748968,Ngõ 34 Phố Phương Mai,"LINESTRING (105.837698 21.0046889, 105.8377288 21.0047848)"
717,302,303,7.684670972120113,Ngõ 34 Phố Phương Mai,"LINESTRING (105.837698 21.0046889, 105.8376536 21.0046336)"
718,303,302,7.684670972120113,Ngõ 34 Phố Phương Mai,"LINESTRING (105.8376536 21.0046336, 105.837698 21.0046889)"
719,303,304,13.124910305205264,Ngõ 34 Phố Phương Mai,"LINESTRING (105.8376536 21.0046336, 105.8375866 21.0045335)"
720,304,303,13.124910305205264,Ngõ 34 Phố Phương Mai,"LINESTRING (105.8375866 21.0045335, 105.8376536 21.0046336)"
721,304,305,14.671538076607282,Ngõ 34 Phố Phương Mai,"LINESTRING (105.8375866 21.0045335, 105.8375042 21.0044263)"
722,305,304,14.671538076607282,Ngõ 34 Phố Phương Mai,"LINESTRING (105.8375042 21.0044263, 105.8375866 21.0045335)"
723,305,306,17.12519339822243,Ngõ 34 Phố Phương Mai,"LINESTRING (105.8375042 21.0044263, 105.8374486 21.0042813)"
724,306,305,17.12519339822243,Ngõ 34 Phố Phương Mai,"LINESTRING (105.8374486 21.0042813, 105.8375042 21.0044263)"
725,306,307,14.100583741080554,Ngõ 34 Phố Phương Mai,"LINESTRING (105.8374486 21.0042813, 105.8374143 21.0041586)"
726,307,306,14.100583741080554,Ngõ 34 Phố Phương Mai,"LINESTRING (105.8374143 21.0041586, 105.8374486 21.0042813)"
727,307,308,8.62873849723449,Ngõ 34 Phố Phương Mai,"LINESTRING (105.8374143 21.0041586, 105.8374143 21.004081)"
728,308,307,8.62873849723449,Ngõ 34 Phố Phương Mai,"LINESTRING (105.8374143 21.004081, 105.8374143 21.0041586)"
729,308,1936,28.713193057054347,Ngõ 34 Phố Phương Mai,"LINESTRING (105.8374143 21.004081, 105.8374939 21.0038337)"
730,309,1936,4.935141812668099,Ngõ 34 Phố Phương Mai,"LINESTRING (105.8375076 21.0037912, 105.8374939 21.0038337)"
731,309,22,32.6781472862689,Phố Phương Mai,"LINESTRING (105.8375076 21.0037912, 105.8378106 21.0038709)"
732,309,806,25.836369291117983,Phố Phương Mai,"LINESTRING (105.8375076 21.0037912, 105.8372675 21.00373)"
733,310,149,34.41626412677893,Ngõ 38 Phố Phương Mai,"LINESTRING (105.8368619 21.0046395, 105.8369088 21.0043331)"
734,310,150,38.93939590781783,Ngõ 38 Phố Phương Mai,"LINESTRING (105.8368619 21.0046395, 105.8367868 21.0049826)"
735,311,549,39.79605315444576,,"LINESTRING (105.8404947 21.0002122, 105.8408778 21.0001991)"
736,311,551,10.8005593380421,,"LINESTRING (105.8404947 21.0002122, 105.8404317 21.0001349)"
737,311,313,40.51981293414434,,"LINESTRING (105.8404947 21.0002122, 105.8405152 21.0005761)"
738,312,1502,3.3888404617250463,,"LINESTRING (105.8400978 20.9998889, 105.8400663 20.9998969)"
739,312,550,33.01026046827062,,"LINESTRING (105.8400978 20.9998889, 105.8404157 20.9998819)"
740,313,311,40.51981293414434,,"LINESTRING (105.8405152 21.0005761, 105.8404947 21.0002122)"
741,313,61,47.62815092921701,,"LINESTRING (105.8405152 21.0005761, 105.8409738 21.0005633)"
742,313,2613,12.05769291728695,,"LINESTRING (105.8405152 21.0005761, 105.8404332 21.0006529)"
743,314,2681,33.40303670818353,,"LINESTRING (105.8406381 21.0072776, 105.8408261 21.0070338)"
744,314,1135,58.44060028446047,,"LINESTRING (105.8406381 21.0072776, 105.840333 21.0077193)"
745,315,759,15.48731095573038,,"LINESTRING (105.8408993 21.0075057, 105.8409983 21.0074015)"
746,316,125,23.4436327664699,Phố Đào Duy Anh,"LINESTRING (105.8400025 21.0078489, 105.8402267 21.0078235)"
747,316,2346,34.7834565310934,Phố Đào Duy Anh,"LINESTRING (105.8400025 21.0078489, 105.8396712 21.0078958)"
748,316,2345,12.69614263817934,,"LINESTRING (105.8400025 21.0078489, 105.8400969 21.0077763)"
749,316,1134,13.820466431744494,,"LINESTRING (105.8400025 21.0078489, 105.8398974 21.0079252)"
750,317,757,11.183539038911372,Ngõ 78 Đường Giải Phóng,"LINESTRING (105.839314 20.9991258, 105.8392063 20.9991234)"
751,317,3333,58.00310190877141,Ngõ 78 Đường Giải Phóng,"LINESTRING (105.839314 20.9991258, 105.8398727 20.9991322)"
752,318,1078,13.69882099659796,,"LINESTRING (105.8211885 21.0030568, 105.8210616 21.0030906)"
753,318,1461,13.10674030542977,,"LINESTRING (105.8211885 21.0030568, 105.8213082 21.0030193)"
754,318,1574,6.026762654547112,,"LINESTRING (105.8211885 21.0030568, 105.8211325 21.0030425)"
755,319,2844,12.050411740509094,Phố Tây Sơn,"LINESTRING (105.8209171 21.0034855, 105.8210059 21.0035553)"
756,320,1576,17.171789220926446,Hầm đường bộ Ngã Tư Sở,"LINESTRING (105.8209791 21.002983, 105.8208585 21.0030887)"
757,321,946,35.1017047511228,Ngõ 199 Khương Thượng,"LINESTRING (105.8240705 21.0024545, 105.8243937 21.0023617)"
758,321,2195,13.249254202753391,Phố Khương Thượng,"LINESTRING (105.8240705 21.0024545, 105.8240016 21.0023542)"
759,321,2971,5.734195335905696,Phố Khương Thượng,"LINESTRING (105.8240705 21.0024545, 105.8240937 21.0025013)"
760,322,1426,18.442897050871206,Phố Khương Thượng,"LINESTRING (105.8242687 21.0028559, 105.8241885 21.0027079)"
761,322,323,19.857624766749947,Phố Khương Thượng,"LINESTRING (105.8242687 21.0028559, 105.8243454 21.0030195)"
762,323,322,19.857624766749947,Phố Khương Thượng,"LINESTRING (105.8243454 21.0030195, 105.8242687 21.0028559)"
763,323,3136,10.49463342669737,Phố Khương Thượng,"LINESTRING (105.8243454 21.0030195, 105.8243811 21.0031078)"
764,324,3136,13.890201476259236,Phố Khương Thượng,"LINESTRING (105.8243869 21.0032326, 105.8243811 21.0031078)"
765,324,325,10.13727110156508,Phố Khương Thượng,"LINESTRING (105.8243869 21.0032326, 105.8243928 21.0033236)"
766,325,912,25.747251849167448,Phố Khương Thượng,"LINESTRING (105.8243928 21.0033236, 105.8241859 21.0034513)"
767,325,1428,48.79203910977713,,"LINESTRING (105.8243928 21.0033236, 105.8248227 21.0031462)"
768,325,324,10.13727110156508,Phố Khương Thượng,"LINESTRING (105.8243928 21.0033236, 105.8243869 21.0032326)"
769,325,326,22.164737901392275,Phố Khương Thượng,"LINESTRING (105.8243928 21.0033236, 105.8245484 21.0034601)"
770,326,325,22.164737901392275,Phố Khương Thượng,"LINESTRING (105.8245484 21.0034601, 105.8243928 21.0033236)"
771,326,327,23.18011534775848,Phố Khương Thượng,"LINESTRING (105.8245484 21.0034601, 105.8246704 21.0036347)"
772,327,326,23.18011534775848,Phố Khương Thượng,"LINESTRING (105.8246704 21.0036347, 105.8245484 21.0034601)"
773,327,328,40.94672117544432,Phố Khương Thượng,"LINESTRING (105.8246704 21.0036347, 105.8248497 21.0039627)"
774,328,327,40.94672117544432,Phố Khương Thượng,"LINESTRING (105.8248497 21.0039627, 105.8246704 21.0036347)"
775,328,329,19.47093693363713,Phố Khương Thượng,"LINESTRING (105.8248497 21.0039627, 105.8249209 21.0041247)"
776,329,1526,24.05569178598708,Phố Khương Thượng,"LINESTRING (105.8249209 21.0041247, 105.8247158 21.0042254)"
777,329,328,19.47093693363713,Phố Khương Thượng,"LINESTRING (105.8249209 21.0041247, 105.8248497 21.0039627)"
778,329,1414,52.704035228265454,Phố Khương Thượng,"LINESTRING (105.8249209 21.0041247, 105.8253808 21.0039239)"
779,330,1682,62.77790676794805,Ngõ 78 Đường Giải Phóng,"LINESTRING (105.8410633 20.9991448, 105.8404586 20.9991385)"
780,330,1816,3.841120343685045,Ngõ 78 Đường Giải Phóng,"LINESTRING (105.8410633 20.9991448, 105.8411003 20.9991451)"
781,331,1970,6.011072346900336,Ngõ 15- Phương Mai,"LINESTRING (105.8383215 21.0040054, 105.8383188 21.0039514)"
782,331,23,22.13531241093074,Phố Phương Mai,"LINESTRING (105.8383215 21.0040054, 105.8385279 21.0040554)"
783,331,22,55.10331116746894,Phố Phương Mai,"LINESTRING (105.8383215 21.0040054, 105.8378106 21.0038709)"
784,332,802,8.01294749241308,Phố Phương Mai,"LINESTRING (105.840113 21.0042129, 105.8401901 21.0042094)"
785,332,405,56.71041248314424,Phố Phương Mai,"LINESTRING (105.840113 21.0042129, 105.8395667 21.0042157)"
786,332,1940,5.615591597133316,Ngõ 2 Phố Phương Mai,"LINESTRING (105.840113 21.0042129, 105.8401135 21.0042634)"
787,332,1960,9.502689830053148,,"LINESTRING (105.840113 21.0042129, 105.8400424 21.0041585)"
788,333,1624,21.04568579312416,Ngõ 2 Phố Phương Mai,"LINESTRING (105.8401652 21.0053382, 105.8403679 21.005342)"
789,333,1633,22.02400826057701,Ngõ 2 Phố Phương Mai,"LINESTRING (105.8401652 21.0053382, 105.8401542 21.0051404)"
790,334,338,50.15112991236247,Đường Trường Chinh,"LINESTRING (105.8364845 20.9991174, 105.8360086 20.999195)"
791,335,2467,18.87289089729263,Đường Trường Chinh,"LINESTRING (105.8349974 20.9993015, 105.834818 20.999329)"
792,336,2093,30.058931298191855,Đường Trường Chinh,"LINESTRING (105.829059 21.0008036, 105.8287886 21.0009003)"
793,336,1091,8.737197942495639,Phố Tôn Thất Tùng,"LINESTRING (105.829059 21.0008036, 105.8290841 21.0008786)"
794,337,2124,8.412533324790124,,"LINESTRING (105.8287164 21.0009223, 105.8287435 21.0009936)"
795,337,1553,23.24671168320441,Đường Trường Chinh,"LINESTRING (105.8287164 21.0009223, 105.8285077 21.0009981)"
796,338,2219,9.521645551871446,Ngõ 120 Đường Trường Chinh,"LINESTRING (105.8360086 20.999195, 105.8359619 20.9992687)"
797,338,1524,9.942003336649622,Đường Trường Chinh,"LINESTRING (105.8360086 20.999195, 105.8359138 20.9992077)"
798,339,340,15.358429503081023,Ngõ 41 Phố Đông Tác,"LINESTRING (105.8328041 21.0057238, 105.8327822 21.0055872)"
799,339,1851,13.64847337079804,Ngõ 41 Phố Đông Tác,"LINESTRING (105.8328041 21.0057238, 105.8328076 21.0058465)"
800,340,341,33.768807447008626,Ngõ 41 Phố Đông Tác,"LINESTRING (105.8327822 21.0055872, 105.8327148 21.0052901)"
801,340,339,15.358429503081023,Ngõ 41 Phố Đông Tác,"LINESTRING (105.8327822 21.0055872, 105.8328041 21.0057238)"
802,341,893,19.127130654371754,Ngõ 41 Phố Đông Tác,"LINESTRING (105.8327148 21.0052901, 105.832686 21.0051202)"
803,341,340,33.768807447008626,Ngõ 41 Phố Đông Tác,"LINESTRING (105.8327148 21.0052901, 105.8327822 21.0055872)"
804,341,898,19.29322102626484,Ngõ 41 Đông Tác,"LINESTRING (105.8327148 21.0052901, 105.8328997 21.0052725)"
805,342,1580,32.00743179480965,Ngõ 41 Phố Đông Tác,"LINESTRING (105.8326688 21.0050128, 105.8326219 21.0047283)"
806,342,893,12.075083923417608,Ngõ 41 Phố Đông Tác,"LINESTRING (105.8326688 21.0050128, 105.832686 21.0051202)"
807,343,344,20.523829796136837,Ngõ 41 Phố Đông Tác,"LINESTRING (105.8325359 21.0043422, 105.8324956 21.0041615)"
808,343,894,26.5535879525612,Ngõ 41 Phố Đông Tác,"LINESTRING (105.8325359 21.0043422, 105.832589 21.0045758)"
809,344,345,24.4799136499594,Ngõ 41 Phố Đông Tác,"LINESTRING (105.8324956 21.0041615, 105.8324546 21.0039447)"
810,344,343,20.523829796136837,Ngõ 41 Phố Đông Tác,"LINESTRING (105.8324956 21.0041615, 105.8325359 21.0043422)"
811,345,346,29.122887874858847,Ngõ 41 Phố Đông Tác,"LINESTRING (105.8324546 21.0039447, 105.8324568 21.0036828)"
812,345,344,24.4799136499594,Ngõ 41 Phố Đông Tác,"LINESTRING (105.8324546 21.0039447, 105.8324956 21.0041615)"
813,346,347,16.076077550225126,Ngõ 41 Phố Đông Tác,"LINESTRING (105.8324568 21.0036828, 105.8324796 21.0035398)"
814,346,345,29.122887874858847,Ngõ 41 Phố Đông Tác,"LINESTRING (105.8324568 21.0036828, 105.8324546 21.0039447)"
815,347,3336,8.767272036578188,Ngõ 41 Phố Đông Tác,"LINESTRING (105.8324796 21.0035398, 105.8324957 21.0034624)"
816,347,346,16.076077550225126,Ngõ 41 Phố Đông Tác,"LINESTRING (105.8324796 21.0035398, 105.8324568 21.0036828)"
817,348,349,14.887598233598212,Ngõ 41 Phố Đông Tác,"LINESTRING (105.832565 21.0033001, 105.8326379 21.0031848)"
818,348,3088,11.777326950573777,Ngõ 41 Phố Đông Tác,"LINESTRING (105.832565 21.0033001, 105.832518 21.0033965)"
819,349,350,21.78957870910808,Ngõ 41 Phố Đông Tác,"LINESTRING (105.8326379 21.0031848, 105.8327513 21.0030199)"
820,349,348,14.887598233598212,Ngõ 41 Phố Đông Tác,"LINESTRING (105.8326379 21.0031848, 105.832565 21.0033001)"
821,350,895,14.746537268101422,Ngõ 41 Phố Đông Tác,"LINESTRING (105.8327513 21.0030199, 105.8328213 21.0029045)"
822,350,349,21.78957870910808,Ngõ 41 Phố Đông Tác,"LINESTRING (105.8327513 21.0030199, 105.8326379 21.0031848)"
823,351,352,17.928224693988163,Ngõ 41 Phố Đông Tác,"LINESTRING (105.8328875 21.0028039, 105.8329806 21.0026681)"
824,351,895,13.12847523686987,Ngõ 41 Phố Đông Tác,"LINESTRING (105.8328875 21.0028039, 105.8328213 21.0029045)"
825,352,353,22.94010638781097,Ngõ 41 Phố Đông Tác,"LINESTRING (105.8329806 21.0026681, 105.8331162 21.0025052)"
826,352,351,17.928224693988163,Ngõ 41 Phố Đông Tác,"LINESTRING (105.8329806 21.0026681, 105.8328875 21.0028039)"
827,352,2863,5.036771503614874,,"LINESTRING (105.8329806 21.0026681, 105.8329388 21.0026451)"
828,353,354,14.485587336857355,Ngõ 41 Phố Đông Tác,"LINESTRING (105.8331162 21.0025052, 105.8332182 21.0024163)"
829,353,352,22.94010638781097,Ngõ 41 Phố Đông Tác,"LINESTRING (105.8331162 21.0025052, 105.8329806 21.0026681)"
830,354,353,14.485587336857355,Ngõ 41 Phố Đông Tác,"LINESTRING (105.8332182 21.0024163, 105.8331162 21.0025052)"
831,354,2647,13.34703610284865,Ngõ 41 Phố Đông Tác,"LINESTRING (105.8332182 21.0024163, 105.8333185 21.0023412)"
832,354,1744,20.51885225779237,Ngõ 28A Phố Lương Định Của,"LINESTRING (105.8332182 21.0024163, 105.8333928 21.0025028)"
833,355,2647,71.19658567188205,Ngõ 41 Phố Đông Tác,"LINESTRING (105.833901 21.0020032, 105.8333185 21.0023412)"
834,355,2944,24.97748127240901,Ngõ 41 Phố Đông Tác,"LINESTRING (105.833901 21.0020032, 105.8341031 21.0018813)"
835,356,2944,14.00038054025162,Ngõ 120 Đường Trường Chinh,"LINESTRING (105.8342164 21.001813, 105.8341031 21.0018813)"
836,356,357,25.05953262953969,Ngõ 120 Đường Trường Chinh,"LINESTRING (105.8342164 21.001813, 105.8344126 21.0016817)"
837,357,356,25.05953262953969,Ngõ 120 Đường Trường Chinh,"LINESTRING (105.8344126 21.0016817, 105.8342164 21.001813)"
838,357,358,12.307869875998032,Ngõ 120 Đường Trường Chinh,"LINESTRING (105.8344126 21.0016817, 105.8344994 21.0016063)"
839,358,357,12.307869875998032,Ngõ 120 Đường Trường Chinh,"LINESTRING (105.8344994 21.0016063, 105.8344126 21.0016817)"
840,358,359,18.253143240696136,Ngõ 120 Đường Trường Chinh,"LINESTRING (105.8344994 21.0016063, 105.8346135 21.0014814)"
841,359,358,18.253143240696136,Ngõ 120 Đường Trường Chinh,"LINESTRING (105.8346135 21.0014814, 105.8344994 21.0016063)"
842,359,114,33.27790278796373,Ngõ 120 Đường Trường Chinh,"LINESTRING (105.8346135 21.0014814, 105.834804 21.0012407)"
843,360,1457,70.28190784182412,,"LINESTRING (105.8274791 21.0121658, 105.8271557 21.0116105)"
844,360,1603,83.9730738355117,,"LINESTRING (105.8274791 21.0121658, 105.8278904 21.0128161)"
845,360,361,12.86779696335775,,"LINESTRING (105.8274791 21.0121658, 105.8273672 21.0122156)"
846,361,362,54.20158559693609,,"LINESTRING (105.8273672 21.0122156, 105.8271175 21.0117875)"
847,361,360,12.86779696335775,,"LINESTRING (105.8273672 21.0122156, 105.8274791 21.0121658)"
848,362,361,54.20158559693609,,"LINESTRING (105.8271175 21.0117875, 105.8273672 21.0122156)"
849,363,2227,6.004816038066781,Ngõ 102 Trường Chinh,"LINESTRING (105.8377772 20.9988484, 105.8377865 20.9989017)"
850,363,900,48.77160578120262,Đường Trường Chinh,"LINESTRING (105.8377772 20.9988484, 105.8373224 20.9989584)"
851,364,544,35.5266694380339,Ngõ 102 Trường Chinh,"LINESTRING (105.8378157 20.999553, 105.8378072 20.9992336)"
852,364,365,18.641658271787787,Ngõ 102 Trường Chinh,"LINESTRING (105.8378157 20.999553, 105.8376363 20.9995604)"
853,364,1514,42.4818939955961,,"LINESTRING (105.8378157 20.999553, 105.8382244 20.9995724)"
854,365,364,18.641658271787787,Ngõ 102 Trường Chinh,"LINESTRING (105.8376363 20.9995604, 105.8378157 20.999553)"
855,365,3368,6.087471600804198,Ngõ 102 Trường Chinh,"LINESTRING (105.8376363 20.9995604, 105.8376339 20.9996151)"
856,365,508,108.46992500351642,,"LINESTRING (105.8376363 20.9995604, 105.8365917 20.9995834)"
857,366,2463,13.424622493427403,Ngõ 102 Trường Chinh,"LINESTRING (105.8375658 21.0009428, 105.8375687 21.0008221)"
