osmid,id,y,x,street_count,highway,railway,ref,geometry
5710091925,558,21.0126185,105.8269948,1,,,,POINT (105.8269948 21.0126185)
5710091944,559,21.0120535,105.8283201,3,,,,POINT (105.8283201 21.0120535)
5710097959,560,21.0114041,105.832299,1,,,,POINT (105.832299 21.0114041)
5710097960,561,21.0118304,105.8328114,3,,,,POINT (105.8328114 21.0118304)
5710097961,562,21.0109536,105.8327692,1,,,,POINT (105.8327692 21.0109536)
5710097962,563,21.0113404,105.8332332,2,,,,POINT (105.8332332 21.0113404)
5710097963,564,21.0114788,105.8331589,3,,,,POINT (105.8331589 21.0114788)
5710097964,565,21.0117354,105.8334458,2,,,,POINT (105.8334458 21.0117354)
5710297009,566,21.0099181,105.8254496,3,,,,POINT (105.8254496 21.0099181)
5710297010,567,21.0101564,105.8249485,3,,,,POINT (105.8249485 21.0101564)
5710297011,568,21.0100041,105.828031,1,,,,POINT (105.828031 21.0100041)
5710297012,569,21.0101485,105.8278901,3,,,,POINT (105.8278901 21.0101485)
5710297013,570,21.0103095,105.8279786,3,,,,POINT (105.8279786 21.0103095)
5710297015,571,21.0104577,105.8277159,3,,,,POINT (105.8277159 21.0104577)
5710297016,572,21.0105304,105.8267893,1,,,,POINT (105.8267893 21.0105304)
5710297017,573,21.0100146,105.8264992,3,,,,POINT (105.8264992 21.0100146)
5710297018,574,21.0105923,105.8272216,1,,,,POINT (105.8272216 21.0105923)
5710297019,575,21.0096771,105.8266614,3,,,,POINT (105.8266614 21.0096771)
5710297021,576,21.0092539,105.8263679,2,,,,POINT (105.8263679 21.0092539)
5710297023,577,21.0094606,105.8259013,3,,,,POINT (105.8259013 21.0094606)
5710297026,578,21.009912,105.8261278,3,,,,POINT (105.8261278 21.009912)
5710297027,579,21.0093927,105.8272751,3,,,,POINT (105.8272751 21.0093927)
5710297028,580,21.0086508,105.8269134,1,,,,POINT (105.8269134 21.0086508)
5710297029,581,21.0096128,105.8273767,3,,,,POINT (105.8273767 21.0096128)
5710309831,582,21.0105233,105.8273871,1,,,,POINT (105.8273871 21.0105233)
5710309832,583,21.0103857,105.8276719,3,,,,POINT (105.8276719 21.0103857)
5710309834,584,21.0100779,105.8276827,2,,,,POINT (105.8276827 21.0100779)
5710482854,585,21.0089868,105.8346042,3,,,,POINT (105.8346042 21.0089868)
5710482855,586,21.0099026,105.8308864,1,,,,POINT (105.8308864 21.0099026)
5710482856,587,21.0100044,105.8311532,3,,,,POINT (105.8311532 21.0100044)
5710482857,588,21.0105137,105.8281124,2,,,,POINT (105.8281124 21.0105137)
5710482858,589,21.0086119,105.8317529,3,,,,POINT (105.8317529 21.0086119)
5710482861,590,21.0087175,105.8310973,1,turning_circle,,,POINT (105.8310973 21.0087175)
5710482863,591,21.0086123,105.8312509,2,,,,POINT (105.8312509 21.0086123)
5710482864,592,21.0087169,105.8314868,2,,,,POINT (105.8314868 21.0087169)
5710482865,593,21.0088461,105.8314377,2,,,,POINT (105.8314377 21.0088461)
5710482866,594,21.008917,105.8316035,3,,,,POINT (105.8316035 21.008917)
5710482871,595,21.0094222,105.8286471,5,,,,POINT (105.8286471 21.0094222)
5710482872,596,21.0103706,105.8352965,3,,,,POINT (105.8352965 21.0103706)
5710482873,597,21.0105558,105.8355368,3,,,,POINT (105.8355368 21.0105558)
5710482874,598,21.0109745,105.8360463,2,,,,POINT (105.8360463 21.0109745)
5710482875,599,21.0108292,105.8357942,2,,,,POINT (105.8357942 21.0108292)
5710482876,600,21.0105973,105.8354994,2,,,,POINT (105.8354994 21.0105973)
5710482879,601,21.0079399,105.833274,3,,,,POINT (105.833274 21.0079399)
5710482880,602,21.0089481,105.8326908,3,,,,POINT (105.8326908 21.0089481)
5710482881,603,21.0083554,105.8319822,3,,,,POINT (105.8319822 21.0083554)
5710482882,604,21.0091446,105.8336436,4,,,,POINT (105.8336436 21.0091446)
5710482883,605,21.0096992,105.8342967,3,,,,POINT (105.8342967 21.0096992)
5710482884,606,21.0098806,105.8351758,3,,,,POINT (105.8351758 21.0098806)
5710482885,607,21.009405,105.8345738,3,,,,POINT (105.8345738 21.009405)
5710482886,608,21.0091608,105.8348066,3,,,,POINT (105.8348066 21.0091608)
5710482889,609,21.0099454,105.834032,2,,,,POINT (105.834032 21.0099454)
5710482890,610,21.0099378,105.8339301,3,,,,POINT (105.8339301 21.0099378)
